dataset,analysis_id,measure,k,estimate,se,pval,ci_lb,ci_ub,tau2,I2,significant,direction_fragile,direction_fragility_index,sig_fragile,sig_fragility_index,sig_fragility_type,clinical_fragile,clinical_fragility_index,max_effect_change,mean_effect_change,max_change_study_idx,ci_width,ci_width_change,composite_fragility,fragility_quotient,fragility_class,DFI_rate,SFI_rate,CFI_rate,MAFI_core,het_penalty,k_penalty,MAFI,MAFI_class
CD013377_pub2_data,3,OR,6,0.0943747198946211,0.25879511216324,0.715358025370698,-0.412854379320333,0.601603819109576,0.0741358100909527,18.3638583356533,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.202590787621469,0.0867881533539776,2,1.01445819842991,0.31537536463941,2,0.166666666666667,Moderate Fragility,0.166666666666667,0,0.166666666666667,0.13038861814322,0.0367277166713066,0.21,0.377116334814527,Moderate Fragility
CD013377_pub2_data,4,OR,3,0.936556149038304,0.467759980986584,0.045261590426155,0.0197634328954592,1.85334886518115,0.234001369900025,35.6427711645789,TRUE,FALSE,0,TRUE,2,loss,FALSE,0,0.459084362014541,0.307458635349844,1,1.83358543228569,0.622566329235478,1,0.666666666666667,Low Fragility,0,0.666666666666667,0,0.302195987635515,0.0712855423291578,0.255,0.628481529964672,High Fragility
CD013396_pub2_data,1,OR,14,-0.357284458476621,0.106096899400523,0.00075844860063135,-0.565230560173016,-0.149338356780226,0.019091256339921,12.6935473373058,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0757407511318655,0.0386592757131626,6,0.41589220339279,0.053858188631572,0,0,Robust,0,0,0,0.0113611126697798,0.0253870946746116,0.09,0.126748207344391,Robust
CD013396_pub2_data,2,OR,15,-0.189260405787199,0.114164840725449,0.0973614973132372,-0.41301938190983,0.0344985703354321,0.10434346861026,58.8047517051484,FALSE,FALSE,0,TRUE,1,gain,TRUE,3,0.0533181111928434,0.0244585211743482,15,0.447517952245262,0.0232779242755314,2,0.0666666666666667,Moderate Fragility,0,0.0666666666666667,0.2,0.0713310500122599,0.117609503410297,0.075,0.263940553422557,Low Fragility
CD013396_pub2_data,3,OR,8,-0.216225988611756,0.0903720741747175,0.0167285786701198,-0.393351999202384,-0.039099978021127,0,0,TRUE,FALSE,0,TRUE,2,loss,TRUE,2,0.0529190642618344,0.0177643141721287,4,0.354252021181257,0.025863081930263,2,0.25,Moderate Fragility,0,0.25,0.25,0.145437859639275,0,0.18,0.325437859639275,Moderate Fragility
CD013396_pub2_data,4,OR,35,-0.0297918356979995,0.131564089083319,0.820856481236205,-0.287652711960125,0.228069040564126,0.0887809213445907,20.9312955188062,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.0557475394443466,0.0155112415682014,20,0.51572175252425,0.0167669071238067,1,0.0571428571428571,Low Fragility,0.0571428571428571,0,0,0.0312192737737948,0.0418625910376124,0,0.0730818648114073,Robust
CD013396_pub2_data,5,OR,27,-0.182721183061027,0.0931008260254753,0.0496907948130307,-0.365195449001888,-0.000246917120166001,0.0451332000958833,23.7636939737485,TRUE,FALSE,0,TRUE,14,loss,FALSE,0,0.0920006370067369,0.0143120990103238,27,0.364948531881722,0.0133718032792372,1,0.518518518518519,Low Fragility,0,0.518518518518519,0,0.195281577032492,0.047527387947497,0,0.242808964979989,Low Fragility
CD013396_pub2_data,6,OR,9,-0.0547409793772665,0.0841212063731106,0.515214755470771,-0.219615514204624,0.110133555450091,4.55560809155216e-07,0.000639276214293277,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0229457854966896,0.0140935903724117,1,0.329749069654716,0.0219229623184938,0,0,Robust,0,0,0,0.00344186782450344,1.27855242858655e-06,0.165,0.168443146376932,Low Fragility
CD013396_pub2_data,7,OR,9,-0.00282357335470104,0.0753813144300011,0.970120461571965,-0.150568234744793,0.144921088035391,8.10839732954949e-06,0.0145560379562881,FALSE,TRUE,5,FALSE,0,gain,FALSE,0,0.0344569336105996,0.0146960872507196,6,0.295489322780183,0.019163206829163,1,0.555555555555556,Low Fragility,0.555555555555556,0,0,0.227390762263812,2.91120759125762e-05,0.165,0.392419874339725,Moderate Fragility
CD013396_pub2_data,8,OR,4,0.0523880344090375,0.191145336129273,0.784027482472166,-0.322249940217139,0.427026009035214,0,0,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.547183362487284,0.17353978386981,4,0.749275949252354,0.558360447868131,2,0.25,Moderate Fragility,0.25,0,0.25,0.232077504373093,0,0.24,0.472077504373093,Moderate Fragility
CD013396_pub2_data,9,OR,4,0.0314344926576094,0.185232237117313,0.865243602876825,-0.331614020868108,0.394483006183327,0.0437055848947627,31.0521105728106,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.153837684989429,0.104237939158021,3,0.726097027051434,0.17147796272627,1,0.5,Low Fragility,0.5,0,0,0.223075652748414,0.0621042211456212,0.24,0.525179873894036,High Fragility
CD013396_pub2_data,10,OR,3,0.135823970676814,0.224772173515346,0.545661518045988,-0.304721394140052,0.57636933549368,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0742238678200279,0.0460617129030451,3,0.881090729633732,0.240034306790656,0,0,Robust,0,0,0,0.0111335801730042,0,0.255,0.266133580173004,Low Fragility
CD013408_pub2_data,1,OR,5,-0.482067250149651,0.191997484273694,0.0120457980629151,-0.858375404448387,-0.105759095850914,0.07416827406106,41.3356751923496,TRUE,FALSE,0,TRUE,3,loss,FALSE,0,0.179310406918754,0.0749905442635573,4,0.752616308597473,0.17912965411204,1,0.6,Low Fragility,0,0.6,0,0.236896561037813,0.0826713503846992,0.225,0.544567911422512,High Fragility
CD013408_pub2_data,2,OR,3,-0.382851695009407,0.319884088466783,0.231366946650231,-1.00981298763173,0.244109597612913,0.198196952910086,64.5781053151089,FALSE,FALSE,0,TRUE,1,gain,TRUE,1,0.300181890796639,0.201201726539152,3,1.25392258524464,0.494882863245364,2,0.333333333333333,Moderate Fragility,0,0.333333333333333,0.333333333333333,0.228360616952829,0.129156210630218,0.255,0.612516827583047,High Fragility
CD013408_pub2_data,5,OR,5,-0.452229525432497,0.324736603322287,0.163739542302177,-1.08870157240605,0.184242521541055,0.178048845750452,34.7131098701348,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.198852239457882,0.119362590787608,2,1.2729440939471,0.381540901289068,1,0.2,Low Fragility,0,0.2,0,0.0998278359186823,0.0694262197402696,0.225,0.394254055658952,Moderate Fragility
CD013408_pub2_data,6,OR,3,-0.205129822788429,0.773167759045474,0.790769979493413,-1.7205107845251,1.31025113894824,1.08200632748597,63.1419970843668,FALSE,TRUE,1,TRUE,1,gain,TRUE,3,0.913973890781832,0.614457990228353,1,3.03076192347334,0.909547190397457,3,0.333333333333333,High Fragility,0.333333333333333,0.333333333333333,1,0.553762750283941,0.126283994168734,0.255,0.935046744452675,High Fragility
CD013408_pub2_data,7,OR,5,-0.270959977252371,0.0950098635927451,0.00434568313559716,-0.457175888070215,-0.0847440664345275,0.00859567927219928,18.5880016883128,TRUE,FALSE,0,FALSE,0,loss,TRUE,1,0.0660725644768306,0.0450056182883752,3,0.372431821635687,0.114691631748301,1,0,Low Fragility,0,0,0.2,0.0499108846715246,0.0371760033766256,0.225,0.31208688804815,Moderate Fragility
CD013408_pub2_data,8,OR,4,-0.334382249203773,0.0984996551771773,0.000686899061161551,-0.527438025840655,-0.141326472566891,0.00317563994711577,7.16837493628617,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.123016602435778,0.0667196522687966,3,0.386111553273764,0.15159504726729,0,0,Robust,0,0,0,0.0184524903653667,0.0143367498725723,0.24,0.272789240237939,Low Fragility
CD013408_pub2_data,11,OR,5,0.136180832949046,0.227285528021776,0.549064914837443,-0.309290616180805,0.581652282078897,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0691835173585813,0.0410350170657062,2,0.890942898259702,0.11341924360232,0,0,Robust,0,0,0,0.0103775276037872,0,0.225,0.235377527603787,Low Fragility
CD013408_pub2_data,12,OR,3,0.138221144315883,0.292619831734243,0.636671702432193,-0.435303187045405,0.71174547567717,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.136632956811959,0.107098814651148,3,1.14704866272257,0.297082582511174,1,0,Low Fragility,0,0,0.333333333333333,0.0871616101884605,0,0.255,0.342161610188461,Moderate Fragility
CD013408_pub2_data,13,OR,3,0.229661808204711,0.246061592599898,0.350638824120898,-0.252610051269656,0.711933667679079,0,0,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.351484782745092,0.143942960493248,3,0.964543718948735,0.432108209693249,2,0.333333333333333,Moderate Fragility,0.333333333333333,0,0.333333333333333,0.252722717411764,0,0.255,0.507722717411764,High Fragility
CD013408_pub2_data,15,OR,4,0.129910749517778,0.174778776988697,0.457308090402628,-0.212649358642026,0.472470857677582,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.127115407256019,0.0555599381443891,4,0.685120216319608,0.11355234533267,0,0,Robust,0,0,0,0.0190673110884028,0,0.24,0.259067311088403,Low Fragility
CD013408_pub2_data,17,OR,5,0.343131983294549,0.151263319021047,0.0233023135902202,0.0466613258313046,0.639602640757794,0.0368002142325643,32.2106093487328,TRUE,FALSE,0,TRUE,4,loss,TRUE,1,0.131723771325399,0.0595658809461813,3,0.592941314926489,0.105849692851862,2,0.8,Moderate Fragility,0,0.8,0.2,0.33975856569881,0.0644212186974656,0.225,0.629179784396276,High Fragility
CD013414_pub2_data,1,OR,10,-0.00861610445989568,0.147535057418264,0.953429706461505,-0.297779503456743,0.280547294536951,0,0,FALSE,TRUE,3,FALSE,0,gain,FALSE,0,0.0395583841817016,0.013787806342024,6,0.578326797993694,0.0434811348476111,1,0.3,Low Fragility,0.3,0,0,0.125933757627255,0,0.15,0.275933757627255,Low Fragility
CD013414_pub2_data,2,OR,8,0.186553476256954,0.71011739379015,0.79277569800553,-1.20525104036719,1.57835799288109,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0702245417591804,0.0348671683656536,8,2.78360903324828,0.192195581724544,0,0,Robust,0,0,0,0.0105336812638771,0,0.18,0.190533681263877,Low Fragility
CD013414_pub2_data,4,OR,13,0.391391359069312,0.229182428756337,0.0876786367138073,-0.0577979471825246,0.840580665321148,0.427625001267264,94.0273564535862,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.169502324508675,0.0450655506729521,6,0.898378612503672,0.0607115984285905,1,0.0769230769230769,Low Fragility,0,0.0769230769230769,0,0.0523484255993782,0.188054712907172,0.105,0.345403138506551,Moderate Fragility
CD013414_pub2_data,5,OR,7,-0.0699596874475092,0.0818444378882655,0.392668224469817,-0.230371838043435,0.0904524631484166,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0523751643237469,0.0100679411522536,2,0.320824301191852,0.0469087299385942,0,0,Robust,0,0,0,0.00785627464856203,0,0.195,0.202856274648562,Low Fragility
CD013414_pub2_data,6,OR,15,0.811068232301334,0.206642808678924,8.67380929510709e-05,0.406055769626442,1.21608069497623,0.276429145483964,51.7789928444867,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.209188031425931,0.0449482667316677,15,0.810024925349784,0.0433633637236846,0,0,Robust,0,0,0,0.0313782047138897,0.103557985688973,0.075,0.209936190402863,Low Fragility
CD013414_pub2_data,8,OR,5,0.580943490457373,0.283429986133408,0.0403947320677451,0.0254309254972058,1.13645605541754,0.152016104021133,52.9712136097556,TRUE,FALSE,0,TRUE,2,loss,FALSE,0,0.357723857232083,0.147761974817007,5,1.11102512992033,0.2218045797432,1,0.4,Low Fragility,0,0.4,0,0.193658578584812,0.105942427219511,0.225,0.524601005804324,High Fragility
CD013414_pub2_data,3,OR,6,-0.0127426300075923,0.149152760109133,0.931916827043916,-0.305076668016235,0.279591408001051,0,0,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.0375573186585647,0.0218446072781802,6,0.584668076017286,0.0747277951313993,1,0.333333333333333,Low Fragility,0.333333333333333,0,0,0.138966931132118,0,0.21,0.348966931132118,Moderate Fragility
CD013421_pub2_data,1,OR,52,-0.885889660410222,0.145506485472169,1.14103525747099e-09,-1.17107713145267,-0.60070218936777,0.209868495689534,27.2214402789468,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0957502727646479,0.0127630366661942,15,0.570374942084903,0.00922434492500354,0,0,Robust,0,0,0,0.0143625409146972,0.0544428805578936,0,0.0688054214725908,Robust
CD013421_pub2_data,2,OR,16,1.41946265284481,0.168078274017372,3.03401499334107e-17,1.0900352891871,1.74889001650251,0.267546209365857,65.094494252399,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0692967712284254,0.037517536188209,16,0.658854727315406,0.0227945988339049,0,0,Robust,0,0,0,0.0103945156842638,0.130188988504798,0.06,0.200583504189062,Low Fragility
CD013421_pub2_data,3,OR,13,-1.14283905083533,0.223267503208594,3.07651198794513e-07,-1.58043531604235,-0.705242785628301,0.319875766385996,56.730461140497,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.166195062480785,0.0516200724749094,6,0.875192530414049,0.0670478083390011,0,0,Robust,0,0,0,0.0249292593721178,0.113460922280994,0.105,0.243390181653112,Low Fragility
CD013421_pub2_data,4,OR,3,-0.0173334051237613,1.16858132144856,0.988165522618365,-2.30771070816916,2.27304389792164,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.012229546639528,0.00812712138432563,1,4.58075460609079,1.02965430296254,0,0,Robust,0,0,0,0.0018344319959292,0,0.255,0.256834431995929,Low Fragility
CD013421_pub2_data,5,OR,3,-0.00935125201139828,1.16841678575484,0.99361431636148,-2.29940607102293,2.28070356700014,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00935125201139828,0.0061898365473987,3,4.58010963802307,1.02951253000466,0,0,Robust,0,0,0,0.00140268780170974,0,0.255,0.25640268780171,Low Fragility
CD013421_pub2_data,6,OR,8,-0.361748187891755,0.212920447300916,0.089322415462822,-0.779064596173708,0.0555682203901985,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0972744168442222,0.022026620134007,6,0.834632816563907,0.0828007889960852,0,0,Robust,0,0,0,0.0145911625266333,0,0.18,0.194591162526633,Low Fragility
CD013421_pub2_data,7,OR,7,-0.562430596438676,0.714779984675523,0.43136479375767,-1.96337362327279,0.838512430395441,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.294920462171484,0.120785922702157,1,2.80188605366823,0.225859705355937,0,0,Robust,0,0,0,0.0442380693257226,0,0.195,0.239238069325723,Low Fragility
CD013425_pub2_data,1,OR,11,-0.371824921721004,0.119904107829385,0.00192855887440888,-0.606832654665007,-0.136817188777002,0.0809520741255641,64.3428401812484,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.068510436327458,0.0316455339155167,11,0.470015465888005,0.0220516064610881,0,0,Robust,0,0,0,0.0102765654491187,0.128685680362497,0.135,0.273962245811616,Low Fragility
CD013425_pub2_data,2,OR,13,0.107713312862038,0.197735429920465,0.585936125155688,-0.279841008249617,0.495267633973693,0.33362674956639,79.6873084670919,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.114027260480533,0.0483398216931409,12,0.77510864222331,0.0414655625553433,1,0.0769230769230769,Low Fragility,0.0769230769230769,0,0,0.0478733198413107,0.159374616934184,0.105,0.312247936775495,Moderate Fragility
CD013425_pub2_data,3,OR,18,-0.218176528265506,0.180498688866788,0.226761592803078,-0.571947457701111,0.1355944011701,0.352689224012193,65.1417070655756,FALSE,FALSE,0,FALSE,0,gain,TRUE,7,0.105891260116867,0.0319029968138734,18,0.70754185887121,0.0298227396039971,1,0,Low Fragility,0,0,0.388888888888889,0.0936614667953078,0.130283414131151,0.03,0.253944880926459,Low Fragility
CD013425_pub2_data,4,OR,49,0.450366764224056,0.171420275007156,0.00860738660457455,0.114389198990079,0.786344329458033,0.102697563637183,9.47878905137176,TRUE,,,,,loss,,,,,46,0.671955130467953,,,,"",,,0,,0.0189575781027435,0,,
CD013425_pub2_data,5,OR,23,0.943827511743712,0.365996421331715,0.0099147352993907,0.226487707463004,1.66116731602442,2.55025396001738,92.6854660482966,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.2542783688853,0.0700289827104233,10,1.43467960856142,0.060373922623437,0,0,Robust,0,0,0,0.038141755332795,0.185370932096593,0,0.223512687429388,Low Fragility
CD013425_pub2_data,6,OR,31,-0.897591929733471,0.13313915415351,1.56481789979373e-11,-1.15853987680648,-0.636643982660464,0.237649825987841,50.2988427903246,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.054448925713664,0.0200949304895533,6,0.521895894146013,0.0160249601010955,0,0,Robust,0,0,0,0.0081673388570496,0.100597685580649,0,0.108765024437699,Robust
CD013425_pub2_data,7,OR,10,1.06164932492176,0.401423564113394,0.00817607084054503,0.274873596713805,1.84842505312972,1.13752607228766,93.0311429453236,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.210111614583556,0.105826962391795,8,1.57355145641592,0.130832241176739,0,0,Robust,0,0,0,0.0315167421875334,0.186062285890647,0.15,0.367579028078181,Moderate Fragility
CD013425_pub2_data,8,OR,25,1.55261673059123,0.328058063447771,2.21498465587252e-06,0.909634741395642,2.19559871978682,1.27207494009854,73.8301061993109,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.176659320313888,0.0475625151157276,24,1.28596397839117,0.0687288770662909,0,0,Robust,0,0,0,0.0264988980470832,0.147660212398622,0,0.174159110445705,Low Fragility
CD013425_pub2_data,9,OR,35,-0.0324690251235611,0.23576808030979,0.890464913358884,-0.494565971234897,0.429627920987774,1.31607929093193,83.3451324082013,FALSE,TRUE,11,FALSE,0,gain,FALSE,0,0.0790401732458377,0.0350738055524553,28,0.924193892222671,0.0196879967468736,1,0.314285714285714,Low Fragility,0.314285714285714,0,0,0.137570311701161,0.166690264816403,0,0.304260576517564,Moderate Fragility
CD013425_pub2_data,10,OR,15,-1.31597939124378,0.295837387988719,8.65445013416066e-06,-1.89581001698207,-0.736148765505489,0.790341939752485,74.1232809666552,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.113143613313005,0.0578287195437789,11,1.15966125147658,0.0892817320648956,0,0,Robust,0,0,0,0.0169715419969508,0.14824656193331,0.075,0.240218103930261,Low Fragility
CD013425_pub2_data,11,OR,18,-1.2553295318134,0.237455460178741,1.24617889243105e-07,-1.72073368169612,-0.789925381930688,0.571581046640776,69.8555168614594,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0939366566296309,0.0433601178071854,10,0.930808299765433,0.0594464335664662,0,0,Robust,0,0,0,0.0140904984944446,0.139711033722919,0.03,0.183801532217363,Low Fragility
CD013425_pub2_data,12,OR,16,0.731836940800527,0.129519564244576,1.60077819751366e-08,0.477983259587837,0.985690622013217,0,0,TRUE,,,,,loss,,,,,9,0.507707362425379,,,,"",,,0,,0,0.06,,
CD013425_pub2_data,13,OR,21,0.753852202418842,0.120712696269186,4.23768351119054e-10,0.517259665254516,0.990444739583168,0,0,TRUE,,,,,loss,,,,,11,0.473185074328653,,,,"",,,0,,0,0,,
CD013429_pub2_data,1,OR,23,1.08941533923255,0.467948388356169,0.0199085305380417,0.172253351430891,2.0065773270342,2.09574264236885,49.8612091273511,TRUE,,,,,loss,,,,,9,1.83432397560331,,,,"",,,0,,0.0997224182547022,0,,
CD013429_pub2_data,2,OR,26,1.25811707911637,0.412536753324611,0.00229063137930308,0.449559900301049,2.06667425793169,1.76011024542963,47.8281431626866,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.159694763797541,0.0543677664177216,22,1.61711435763064,0.0348052708604494,0,0,Robust,0,0,0,0.0239542145696312,0.0956562863253732,0,0.119610500895004,Robust
CD013429_pub2_data,3,OR,19,1.40072646173306,0.206805159729261,1.25990935407513e-11,0.995395796846657,1.80605712661946,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.31323229575438,0.0583703489857683,4,0.810661329772808,0.0681107342917512,0,0,Robust,0,0,0,0.046984844363157,0,0.015,0.061984844363157,Robust
CD013429_pub2_data,5,OR,4,0,1.00816340075553,1,-1.97596395601225,1.97596395601225,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0,0,1,3.95192791202451,0.611365375626185,0,0,Robust,0,0,0,0,0,0.24,0.24,Low Fragility
CD013429_pub2_data,7,OR,3,0,1.16412682162667,1,-2.28164664382535,2.28164664382535,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0,0,1,4.56329328765069,1.02557676305516,0,0,Robust,0,0,0,0,0,0.255,0.255,Low Fragility
CD013429_pub2_data,8,OR,3,2.81123084014668,0.897305192238649,0.00173046739286494,1.05254498021813,4.56991670007522,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.546977491440556,0.361043914470963,3,3.51737171985708,0.790679479025109,0,0,Robust,0,0,0,0.0820466237160834,0,0.255,0.337046623716083,Moderate Fragility
CD013429_pub2_data,9,OR,4,0,1.00816340075553,1,-1.97596395601225,1.97596395601225,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0,0,1,3.95192791202451,0.611365375626185,0,0,Robust,0,0,0,0,0,0.24,0.24,Low Fragility
CD013429_pub2_data,10,OR,4,0,1.00816340075553,1,-1.97596395601225,1.97596395601225,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0,0,1,3.95192791202451,0.611365375626185,0,0,Robust,0,0,0,0,0,0.24,0.24,Low Fragility
CD013445_pub2_data,1,OR,39,0.924331358152561,0.143191214392267,1.08058976755739e-10,0.643681735041164,1.20498098126396,0.295449017133233,45.8563182572901,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0817529013351224,0.017426503058334,20,0.561299246222794,0.014199925243616,0,0,Robust,0,0,0,0.0122629352002684,0.0917126365145802,0,0.103975571714849,Robust
CD013445_pub2_data,2,OR,34,-0.172783851199667,0.198348634140104,0.383693069143477,-0.561540030496983,0.215972328097649,0,0,FALSE,,,,,gain,,,,,4,0.777512358594631,,,,"",,,0,,0,0,,
CD013445_pub2_data,3,OR,21,-1.66969147736317,0.457128494800631,0.000259633986540415,-2.56564686347942,-0.77373609124693,3.02361934686516,79.9317103047556,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.37652238670122,0.089175447988018,4,1.79191077223249,0.106903511825501,0,0,Robust,0,0,0,0.056478358005183,0.159863420609511,0,0.216341778614694,Low Fragility
CD013445_pub2_data,4,OR,26,-0.169755331858293,0.394951686035632,0.667331744014754,-0.943846412121504,0.604335748404917,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0532580291455095,0.012189307976887,23,1.54818216052642,0.030660133756502,0,0,Robust,0,0,0,0.00798870437182643,0,0,0.00798870437182643,Robust
