scenario,iter,method,est,se,ci_lb,ci_ub,true
S1_Standard_k10,196,REML,0.229421204932772,0.111957946792281,0.00998766143684968,0.448854748428695,0.3
S1_Standard_k10,196,HKSJ,0.229421204932772,0.110759570304817,-0.0211343503807208,0.479976760246265,0.3
S1_Standard_k10,196,MWM_v2,0.2351,0.1125,-0.0244,0.4946,0.3
S1_Standard_k10,196,SIT_v2,0.2973,0.1162,0.0294,0.5652,0.3
S1_Standard_k10,196,ARP_v2,0.2295,0.112,-0.0288,0.4877,0.3
S1_Standard_k10,197,REML,0.354948424031067,0.0775328591942851,0.202986812391853,0.50691003567028,0.3
S1_Standard_k10,197,HKSJ,0.354948424031067,0.0764287373943528,0.182054608290808,0.527842239771325,0.3
S1_Standard_k10,197,MWM_v2,0.3564,0.078,0.1766,0.5362,0.3
S1_Standard_k10,197,SIT_v2,0.3883,0.081,0.2014,0.5751,0.3
S1_Standard_k10,197,ARP_v2,0.3551,0.0768,0.178,0.5322,0.3
S1_Standard_k10,198,REML,0.308065113395032,0.0630508896205379,0.184487640545568,0.431642586244497,0.3
S1_Standard_k10,198,HKSJ,0.308065113395032,0.0629903334558515,0.16557107938083,0.450559147409234,0.3
S1_Standard_k10,198,MWM_v2,0.3211,0.0635,0.1747,0.4675,0.3
S1_Standard_k10,198,SIT_v2,0.3833,0.0697,0.2225,0.5441,0.3
S1_Standard_k10,198,ARP_v2,0.308,0.063,0.1628,0.4532,0.3
S1_Standard_k10,199,REML,0.410836611894719,0.0497137515158062,0.313399449387365,0.508273774402072,0.3
S1_Standard_k10,199,HKSJ,0.410836611894719,0.0497493332290906,0.298295801386097,0.523377422403341,0.3
S1_Standard_k10,199,MWM_v2,0.4053,0.0502,0.2896,0.521,0.3
S1_Standard_k10,199,SIT_v2,0.3809,0.0532,0.2582,0.5037,0.3
S1_Standard_k10,199,ARP_v2,0.4108,0.0497,0.2961,0.5255,0.3
S1_Standard_k10,200,REML,0.195838486665161,0.102512264839248,-0.00508186039339614,0.396758833723719,0.3
S1_Standard_k10,200,HKSJ,0.195838486665161,0.0996700491254023,-0.0296308288803165,0.421307802210639,0.3
S1_Standard_k10,200,MWM_v2,0.1904,0.103,-0.0471,0.4279,0.3
S1_Standard_k10,200,SIT_v2,0.1844,0.1006,-0.0475,0.4163,0.3
S1_Standard_k10,200,ARP_v2,0.1957,0.1025,-0.0406,0.432,0.3
S2_Standard_k20,1,REML,0.256698749669007,0.0481653291941004,0.162296439145055,0.351101060192959,0.3
S2_Standard_k20,1,HKSJ,0.256698749669007,0.0469480348878815,0.158435383341471,0.354962115996543,0.3
S2_Standard_k20,1,MWM_v2,0.2512,0.0486,0.1491,0.3533,0.3
S2_Standard_k20,1,SIT_v2,0.2307,0.0496,0.1264,0.335,0.3
S2_Standard_k20,1,ARP_v2,0.2567,0.0474,0.1571,0.3563,0.3
S2_Standard_k20,2,REML,0.285087952803683,0.0672879972044331,0.153205901691163,0.416970003916204,0.3
S2_Standard_k20,2,HKSJ,0.285087952803683,0.0686186862239297,0.141467391955102,0.428708513652264,0.3
S2_Standard_k20,2,MWM_v2,0.2828,0.0675,0.1409,0.4247,0.3
S2_Standard_k20,2,SIT_v2,0.3172,0.0706,0.1688,0.4655,0.3
S2_Standard_k20,2,ARP_v2,0.2851,0.0673,0.1437,0.4266,0.3
S2_Standard_k20,3,REML,0.397157542226312,0.064990608424483,0.26977829038098,0.524536794071644,0.3
S2_Standard_k20,3,HKSJ,0.397157542226312,0.0656634328089734,0.259722397862107,0.534592686590517,0.3
S2_Standard_k20,3,MWM_v2,0.4027,0.0651,0.2658,0.5395,0.3
S2_Standard_k20,3,SIT_v2,0.4388,0.0678,0.2964,0.5812,0.3
S2_Standard_k20,3,ARP_v2,0.3972,0.0652,0.2602,0.5342,0.3
S2_Standard_k20,4,REML,0.331639002560872,0.0629101749498995,0.208337325397955,0.454940679723789,0.3
S2_Standard_k20,4,HKSJ,0.331639002560872,0.0625730103874934,0.200672186663107,0.462605818458637,0.3
S2_Standard_k20,4,MWM_v2,0.3372,0.0631,0.2046,0.4698,0.3
S2_Standard_k20,4,SIT_v2,0.3372,0.0632,0.2044,0.47,0.3
S2_Standard_k20,4,ARP_v2,0.3316,0.0627,0.1999,0.4634,0.3
S2_Standard_k20,5,REML,0.405341809512137,0.0658266071842228,0.276324030206595,0.534359588817679,0.3
S2_Standard_k20,5,HKSJ,0.405341809512137,0.0676885309619251,0.263668086001266,0.547015533023008,0.3
S2_Standard_k20,5,MWM_v2,0.4026,0.066,0.2641,0.5412,0.3
S2_Standard_k20,5,SIT_v2,0.4073,0.0682,0.264,0.5506,0.3
S2_Standard_k20,5,ARP_v2,0.4053,0.0663,0.266,0.5447,0.3
S2_Standard_k20,6,REML,0.197227249870369,0.0633425287899828,0.0730781747523109,0.321376324988427,0.3
S2_Standard_k20,6,HKSJ,0.197227249870369,0.061742361924712,0.0679990011859627,0.326455498554775,0.3
S2_Standard_k20,6,MWM_v2,0.2,0.0637,0.0663,0.3338,0.3
S2_Standard_k20,6,SIT_v2,0.2136,0.0631,0.081,0.3462,0.3
S2_Standard_k20,6,ARP_v2,0.1972,0.063,0.0649,0.3296,0.3
S2_Standard_k20,7,REML,0.286657207478084,0.0764428069325461,0.136832059013144,0.436482355943023,0.3
S2_Standard_k20,7,HKSJ,0.286657207478084,0.0764982139865787,0.1265446054849,0.446769809471267,0.3
S2_Standard_k20,7,MWM_v2,0.2823,0.0766,0.1213,0.4433,0.3
S2_Standard_k20,7,SIT_v2,0.2444,0.0789,0.0786,0.4102,0.3
S2_Standard_k20,7,ARP_v2,0.2865,0.0759,0.1272,0.4459,0.3
S2_Standard_k20,8,REML,0.288643982537811,0.0699489085559032,0.151546641010355,0.425741324065267,0.3
S2_Standard_k20,8,HKSJ,0.288643982537811,0.0720771122665572,0.137784852791619,0.439503112284003,0.3
S2_Standard_k20,8,MWM_v2,0.295,0.0702,0.1476,0.4424,0.3
S2_Standard_k20,8,SIT_v2,0.2734,0.0735,0.1191,0.4278,0.3
S2_Standard_k20,8,ARP_v2,0.2886,0.0703,0.141,0.4362,0.3
S2_Standard_k20,9,REML,0.410142521045755,0.0556946049468022,0.300983101216837,0.519301940874674,0.3
S2_Standard_k20,9,HKSJ,0.410142521045755,0.0563199869478027,0.292263433620042,0.528021608471468,0.3
S2_Standard_k20,9,MWM_v2,0.4042,0.056,0.2867,0.5218,0.3
S2_Standard_k20,9,SIT_v2,0.3634,0.0591,0.2392,0.4876,0.3
S2_Standard_k20,9,ARP_v2,0.4101,0.056,0.2924,0.5277,0.3
S2_Standard_k20,10,REML,0.316224171312141,0.0728788505293621,0.173384249039914,0.459064093584369,0.3
S2_Standard_k20,10,HKSJ,0.316224171312141,0.0742537004443647,0.160809390153257,0.471638952471026,0.3
S2_Standard_k20,10,MWM_v2,0.3155,0.0731,0.1619,0.469,0.3
S2_Standard_k20,10,SIT_v2,0.3233,0.075,0.1658,0.4809,0.3
S2_Standard_k20,10,ARP_v2,0.3162,0.0731,0.1627,0.4697,0.3
S2_Standard_k20,11,REML,0.295889595789391,0.0657884827892013,0.166946538925023,0.424832652653758,0.3
S2_Standard_k20,11,HKSJ,0.295889595789391,0.0670220352859931,0.155610863760405,0.436168327818377,0.3
S2_Standard_k20,11,MWM_v2,0.2953,0.066,0.1566,0.4339,0.3
S2_Standard_k20,11,SIT_v2,0.309,0.0686,0.165,0.4531,0.3
S2_Standard_k20,11,ARP_v2,0.2959,0.0662,0.1568,0.4349,0.3
S2_Standard_k20,12,REML,0.329833995325184,0.0496792871325696,0.232464381767724,0.427203608882645,0.3
S2_Standard_k20,12,HKSJ,0.329833995325184,0.0492174054308481,0.226820781862853,0.432847208787515,0.3
S2_Standard_k20,12,MWM_v2,0.3284,0.0499,0.2235,0.4332,0.3
S2_Standard_k20,12,SIT_v2,0.3194,0.0508,0.2126,0.4261,0.3
S2_Standard_k20,12,ARP_v2,0.3298,0.0494,0.2259,0.4337,0.3
S2_Standard_k20,13,REML,0.367400485311229,0.0721947098071453,0.225901454214903,0.508899516407554,0.3
S2_Standard_k20,13,HKSJ,0.367400485311229,0.0718067192702862,0.217107294610375,0.517693676012082,0.3
S2_Standard_k20,13,MWM_v2,0.3759,0.0725,0.2236,0.5281,0.3
S2_Standard_k20,13,SIT_v2,0.3639,0.0722,0.2123,0.5155,0.3
S2_Standard_k20,13,ARP_v2,0.3674,0.0722,0.2157,0.5191,0.3
S2_Standard_k20,14,REML,0.216909611750258,0.0465272769085243,0.125717824710828,0.308101398789687,0.3
S2_Standard_k20,14,HKSJ,0.216909611750258,0.0476413342653225,0.117195153148831,0.316624070351684,0.3
S2_Standard_k20,14,MWM_v2,0.2101,0.0468,0.1117,0.3085,0.3
S2_Standard_k20,14,SIT_v2,0.1773,0.0502,0.0719,0.2827,0.3
S2_Standard_k20,14,ARP_v2,0.2168,0.0472,0.1176,0.3159,0.3
S2_Standard_k20,15,REML,0.318248375761746,0.0617573091048173,0.197206274134197,0.439290477389296,0.3
S2_Standard_k20,15,HKSJ,0.318248375761746,0.0615864968926209,0.189346356338748,0.447150395184745,0.3
S2_Standard_k20,15,MWM_v2,0.3143,0.062,0.1841,0.4446,0.3
S2_Standard_k20,15,SIT_v2,0.291,0.0637,0.1571,0.4249,0.3
S2_Standard_k20,15,ARP_v2,0.3182,0.0615,0.1891,0.4474,0.3
S2_Standard_k20,16,REML,0.373813007292455,0.0772460115344476,0.222413606735572,0.525212407849338,0.3
S2_Standard_k20,16,HKSJ,0.373813007292455,0.0757655989018148,0.215233786294305,0.532392228290605,0.3
S2_Standard_k20,16,MWM_v2,0.3806,0.0775,0.2177,0.5434,0.3
S2_Standard_k20,16,SIT_v2,0.4127,0.0779,0.249,0.5765,0.3
S2_Standard_k20,16,ARP_v2,0.3739,0.0772,0.2117,0.536,0.3
S2_Standard_k20,17,REML,0.101607816041667,0.0625129574666684,-0.0209153291600877,0.224130961243421,0.3
S2_Standard_k20,17,HKSJ,0.101607816041667,0.0632509079721217,-0.0307778558071503,0.233993487890484,0.3
S2_Standard_k20,17,MWM_v2,0.0941,0.0628,-0.0379,0.2261,0.3
S2_Standard_k20,17,SIT_v2,0.1052,0.0661,-0.0336,0.244,0.3
S2_Standard_k20,17,ARP_v2,0.1015,0.0629,-0.0306,0.2335,0.3
S2_Standard_k20,18,REML,0.205524689430075,0.0713636450614539,0.0656545153041261,0.345394863556025,0.3
S2_Standard_k20,18,HKSJ,0.205524689430075,0.0725448408952163,0.0536865924131641,0.357362786446987,0.3
S2_Standard_k20,18,MWM_v2,0.204,0.0715,0.0538,0.3542,0.3
S2_Standard_k20,18,SIT_v2,0.1676,0.0741,0.0118,0.3233,0.3
S2_Standard_k20,18,ARP_v2,0.2056,0.0714,0.0556,0.3556,0.3
S2_Standard_k20,19,REML,0.286168931670643,0.0462747977870306,0.195471994616189,0.376865868725097,0.3
S2_Standard_k20,19,HKSJ,0.286168931670643,0.0468654750946327,0.188078364976303,0.384259498364983,0.3
S2_Standard_k20,19,MWM_v2,0.2899,0.0465,0.1921,0.3876,0.3
S2_Standard_k20,19,SIT_v2,0.302,0.0491,0.1987,0.4052,0.3
S2_Standard_k20,19,ARP_v2,0.2862,0.0467,0.1882,0.3843,0.3
S2_Standard_k20,20,REML,0.332410571360783,0.0574628772746455,0.219785401454433,0.445035741267134,0.3
S2_Standard_k20,20,HKSJ,0.332410571360783,0.0572330871178477,0.212620343315082,0.452200799406485,0.3
S2_Standard_k20,20,MWM_v2,0.3273,0.0576,0.2062,0.4483,0.3
S2_Standard_k20,20,SIT_v2,0.3269,0.0575,0.206,0.4478,0.3
S2_Standard_k20,20,ARP_v2,0.3324,0.0574,0.2118,0.453,0.3
S2_Standard_k20,21,REML,0.422775424684043,0.0686084796003257,0.288305275633354,0.557245573734733,0.3
S2_Standard_k20,21,HKSJ,0.422775424684043,0.07213948943203,0.271785738030071,0.573765111338016,0.3
S2_Standard_k20,21,MWM_v2,0.4193,0.0687,0.2748,0.5637,0.3
S2_Standard_k20,21,SIT_v2,0.4565,0.0736,0.3018,0.6113,0.3
S2_Standard_k20,21,ARP_v2,0.4229,0.0694,0.2771,0.5686,0.3
S2_Standard_k20,22,REML,0.256187633168218,0.0507322330723177,0.156754283491183,0.355620982845252,0.3
S2_Standard_k20,22,HKSJ,0.256187633168218,0.0514974102310168,0.148402314814967,0.363972951521468,0.3
S2_Standard_k20,22,MWM_v2,0.2489,0.051,0.1418,0.356,0.3
S2_Standard_k20,22,SIT_v2,0.2087,0.055,0.0931,0.3242,0.3
S2_Standard_k20,22,ARP_v2,0.2561,0.0511,0.1487,0.3636,0.3
S2_Standard_k20,23,REML,0.322682915483259,0.0695191372356451,0.186427910265097,0.458937920701421,0.3
S2_Standard_k20,23,HKSJ,0.322682915483259,0.0689741854337268,0.17831828623725,0.467047544729269,0.3
S2_Standard_k20,23,MWM_v2,0.3169,0.0698,0.1703,0.4635,0.3
S2_Standard_k20,23,SIT_v2,0.2888,0.0702,0.1413,0.4362,0.3
S2_Standard_k20,23,ARP_v2,0.3227,0.0694,0.1768,0.4685,0.3
S2_Standard_k20,24,REML,0.147956116718111,0.0778043425353717,-0.00453759249203511,0.300449825928258,0.3
S2_Standard_k20,24,HKSJ,0.147956116718111,0.0788901864209785,-0.0171629411177525,0.313075174553975,0.3
S2_Standard_k20,24,MWM_v2,0.1455,0.0781,-0.0186,0.3095,0.3
S2_Standard_k20,24,SIT_v2,0.1686,0.0795,0.0016,0.3356,0.3
S2_Standard_k20,24,ARP_v2,0.1478,0.0774,-0.0147,0.3103,0.3
S2_Standard_k20,25,REML,0.348163141330446,0.0698833341393529,0.211194323297736,0.485131959363157,0.3
S2_Standard_k20,25,HKSJ,0.348163141330446,0.0707105086679024,0.200164345789079,0.496161936871813,0.3
S2_Standard_k20,25,MWM_v2,0.3559,0.0701,0.2087,0.5031,0.3
S2_Standard_k20,25,SIT_v2,0.3537,0.0711,0.2044,0.5029,0.3
S2_Standard_k20,25,ARP_v2,0.3481,0.0698,0.2014,0.4949,0.3
S2_Standard_k20,26,REML,0.406643034455175,0.0697264383851019,0.269981726450124,0.543304342460226,0.3
S2_Standard_k20,26,HKSJ,0.406643034455175,0.0690980294525083,0.262019196698861,0.551266872211489,0.3
S2_Standard_k20,26,MWM_v2,0.411,0.07,0.2641,0.558,0.3
S2_Standard_k20,26,SIT_v2,0.4293,0.0703,0.2816,0.5771,0.3
S2_Standard_k20,26,ARP_v2,0.4067,0.0697,0.2603,0.553,0.3
S2_Standard_k20,27,REML,0.272582612102388,0.0755631047447901,0.124481648242572,0.420683575962205,0.3
S2_Standard_k20,27,HKSJ,0.272582612102388,0.075374143277072,0.114822717143058,0.430342507061719,0.3
S2_Standard_k20,27,MWM_v2,0.2773,0.0758,0.1181,0.4365,0.3
S2_Standard_k20,27,SIT_v2,0.2892,0.0762,0.1292,0.4493,0.3
S2_Standard_k20,27,ARP_v2,0.2726,0.0756,0.1137,0.4315,0.3
S2_Standard_k20,28,REML,0.293125757938039,0.0682992201490025,0.159261746273822,0.426989769602256,0.3
S2_Standard_k20,28,HKSJ,0.293125757938039,0.0684145723834445,0.149932412267431,0.436319103608647,0.3
S2_Standard_k20,28,MWM_v2,0.2907,0.0685,0.1468,0.4346,0.3
S2_Standard_k20,28,SIT_v2,0.2516,0.0709,0.1026,0.4006,0.3
S2_Standard_k20,28,ARP_v2,0.2931,0.0685,0.1492,0.437,0.3
S2_Standard_k20,29,REML,0.283820610876298,0.0390550445940654,0.207274130057324,0.360367091695272,0.3
S2_Standard_k20,29,HKSJ,0.283820610876298,0.0413864856954814,0.19719770078823,0.370443520964366,0.3
S2_Standard_k20,29,MWM_v2,0.2845,0.0394,0.2017,0.3673,0.3
S2_Standard_k20,29,SIT_v2,0.311,0.0456,0.2152,0.4068,0.3
S2_Standard_k20,29,ARP_v2,0.2834,0.0409,0.1975,0.3692,0.3
S2_Standard_k20,30,REML,0.277290169522935,0.0534876730711719,0.172456256686585,0.382124082359285,0.3
S2_Standard_k20,30,HKSJ,0.277290169522935,0.0553116126214908,0.16152163381804,0.393058705227829,0.3
S2_Standard_k20,30,MWM_v2,0.2743,0.0537,0.1615,0.3872,0.3
S2_Standard_k20,30,SIT_v2,0.3092,0.0574,0.1887,0.4297,0.3
S2_Standard_k20,30,ARP_v2,0.2773,0.0542,0.1635,0.3911,0.3
S2_Standard_k20,31,REML,0.202551938357594,0.0630928522895127,0.078892220188244,0.326211656526945,0.3
S2_Standard_k20,31,HKSJ,0.202551938357594,0.0612122801094951,0.0744331636632419,0.330670713051947,0.3
S2_Standard_k20,31,MWM_v2,0.1907,0.0633,0.0577,0.3236,0.3
S2_Standard_k20,31,SIT_v2,0.148,0.0636,0.0143,0.2816,0.3
S2_Standard_k20,31,ARP_v2,0.2024,0.0629,0.0703,0.3346,0.3
S2_Standard_k20,32,REML,0.286616360037304,0.071615671408808,0.146252223347385,0.426980496727222,0.3
S2_Standard_k20,32,HKSJ,0.286616360037304,0.0711629826649927,0.137670525536032,0.435562194538575,0.3
S2_Standard_k20,32,MWM_v2,0.2904,0.0719,0.1395,0.4414,0.3
S2_Standard_k20,32,SIT_v2,0.3106,0.0719,0.1595,0.4616,0.3
S2_Standard_k20,32,ARP_v2,0.2867,0.0716,0.1362,0.4372,0.3
S2_Standard_k20,33,REML,0.201971770090341,0.0560146950817635,0.0921849851250919,0.311758555055591,0.3
S2_Standard_k20,33,HKSJ,0.201971770090341,0.0558679869707819,0.0850387294891246,0.318904810691558,0.3
S2_Standard_k20,33,MWM_v2,0.2013,0.0562,0.0831,0.3194,0.3
S2_Standard_k20,33,SIT_v2,0.1965,0.057,0.0768,0.3163,0.3
S2_Standard_k20,33,ARP_v2,0.2019,0.0558,0.0846,0.3192,0.3
S2_Standard_k20,34,REML,0.306520440242469,0.0562069526697925,0.196356837328929,0.41668404315601,0.3
S2_Standard_k20,34,HKSJ,0.306520440242469,0.061956287860494,0.17684443942861,0.436196441056329,0.3
S2_Standard_k20,34,MWM_v2,0.3007,0.0564,0.1823,0.4191,0.3
S2_Standard_k20,34,SIT_v2,0.2779,0.0649,0.1415,0.4143,0.3
S2_Standard_k20,34,ARP_v2,0.3062,0.0589,0.1824,0.4299,0.3
S2_Standard_k20,35,REML,0.352592826251111,0.0623247269240126,0.230438606133752,0.474747046368469,0.3
S2_Standard_k20,35,HKSJ,0.352592826251111,0.0614707939114662,0.223932975950836,0.481252676551385,0.3
S2_Standard_k20,35,MWM_v2,0.3481,0.0626,0.2167,0.4795,0.3
S2_Standard_k20,35,SIT_v2,0.3483,0.0624,0.2172,0.4794,0.3
S2_Standard_k20,35,ARP_v2,0.3526,0.0621,0.2222,0.483,0.3
S2_Standard_k20,36,REML,0.433344529909435,0.0659443173727422,0.304096042873781,0.562593016945089,0.3
S2_Standard_k20,36,HKSJ,0.433344529909435,0.0660289113601134,0.295144430146323,0.571544629672546,0.3
S2_Standard_k20,36,MWM_v2,0.4267,0.0662,0.2877,0.5657,0.3
S2_Standard_k20,36,SIT_v2,0.3943,0.068,0.2516,0.5371,0.3
S2_Standard_k20,36,ARP_v2,0.4333,0.0657,0.2953,0.5713,0.3
S2_Standard_k20,37,REML,0.265367047540562,0.045405636753737,0.176373634808129,0.354360460272994,0.3
S2_Standard_k20,37,HKSJ,0.265367047540562,0.0443943663184948,0.172448570955738,0.358285524125385,0.3
S2_Standard_k20,37,MWM_v2,0.2662,0.0457,0.1701,0.3623,0.3
S2_Standard_k20,37,SIT_v2,0.2784,0.046,0.1817,0.3752,0.3
S2_Standard_k20,37,ARP_v2,0.2652,0.0448,0.1711,0.3593,0.3
S2_Standard_k20,38,REML,0.406354412377861,0.056563231858998,0.295492515085036,0.517216309670685,0.3
S2_Standard_k20,38,HKSJ,0.406354412377861,0.0561877135689009,0.288752176315947,0.523956648439774,0.3
S2_Standard_k20,38,MWM_v2,0.4065,0.0568,0.2872,0.5258,0.3
S2_Standard_k20,38,SIT_v2,0.3988,0.0587,0.2755,0.5221,0.3
S2_Standard_k20,38,ARP_v2,0.4063,0.0564,0.2879,0.5247,0.3
S2_Standard_k20,39,REML,0.32537888010006,0.0509946450563824,0.225431212385147,0.425326547814973,0.3
S2_Standard_k20,39,HKSJ,0.32537888010006,0.0505339642933484,0.219610077269471,0.431147682930649,0.3
S2_Standard_k20,39,MWM_v2,0.3276,0.0512,0.22,0.4351,0.3
S2_Standard_k20,39,SIT_v2,0.337,0.0532,0.2252,0.4489,0.3
S2_Standard_k20,39,ARP_v2,0.3253,0.0507,0.2188,0.4319,0.3
S2_Standard_k20,40,REML,0.234540540982484,0.096145797127586,0.0460982413475205,0.422982840617447,0.3
S2_Standard_k20,40,HKSJ,0.234540540982484,0.0952334221619077,0.0352146976139893,0.433866384350978,0.3
S2_Standard_k20,40,MWM_v2,0.2332,0.0965,0.0305,0.4358,0.3
S2_Standard_k20,40,SIT_v2,0.2259,0.0954,0.0254,0.4265,0.3
S2_Standard_k20,40,ARP_v2,0.2345,0.0965,0.0318,0.4371,0.3
S2_Standard_k20,41,REML,0.266616445550782,0.0629680249635845,0.143201384444538,0.390031506657027,0.3
S2_Standard_k20,41,HKSJ,0.266616445550782,0.0624907536035189,0.135821795080515,0.39741109602105,0.3
S2_Standard_k20,41,MWM_v2,0.2615,0.0632,0.1287,0.3944,0.3
S2_Standard_k20,41,SIT_v2,0.2478,0.0634,0.1147,0.381,0.3
S2_Standard_k20,41,ARP_v2,0.2666,0.0627,0.1349,0.3984,0.3
S2_Standard_k20,42,REML,0.241291149374678,0.0514391442967807,0.140472279157429,0.342110019591927,0.3
S2_Standard_k20,42,HKSJ,0.241291149374678,0.0528066966301731,0.130765463093883,0.351816835655472,0.3
S2_Standard_k20,42,MWM_v2,0.2404,0.0516,0.132,0.3488,0.3
S2_Standard_k20,42,SIT_v2,0.2542,0.0537,0.1414,0.3671,0.3
S2_Standard_k20,42,ARP_v2,0.2414,0.0522,0.1318,0.3511,0.3
S2_Standard_k20,43,REML,0.20082821253141,0.0563741409535904,0.0903369266029883,0.311319498459832,0.3
S2_Standard_k20,43,HKSJ,0.20082821253141,0.0558227977042925,0.0839897541519567,0.317666670910863,0.3
S2_Standard_k20,43,MWM_v2,0.1992,0.0567,0.08,0.3184,0.3
S2_Standard_k20,43,SIT_v2,0.193,0.0576,0.072,0.314,0.3
S2_Standard_k20,43,ARP_v2,0.2008,0.0563,0.0826,0.319,0.3
S2_Standard_k20,44,REML,0.242863474499994,0.0571537056866999,0.13084426977106,0.354882679228928,0.3
S2_Standard_k20,44,HKSJ,0.242863474499994,0.0576609313652738,0.122177758152889,0.363549190847098,0.3
S2_Standard_k20,44,MWM_v2,0.2418,0.0573,0.1214,0.3622,0.3
S2_Standard_k20,44,SIT_v2,0.222,0.0601,0.0957,0.3483,0.3
S2_Standard_k20,44,ARP_v2,0.2429,0.0574,0.1223,0.3634,0.3
S2_Standard_k20,45,REML,0.320672051942346,0.0606206190978261,0.201857821790086,0.439486282094606,0.3
S2_Standard_k20,45,HKSJ,0.320672051942346,0.0604060193087778,0.194240800498021,0.447103303386671,0.3
S2_Standard_k20,45,MWM_v2,0.3172,0.0609,0.1893,0.445,0.3
S2_Standard_k20,45,SIT_v2,0.3,0.0621,0.1695,0.4306,0.3
S2_Standard_k20,45,ARP_v2,0.3206,0.0603,0.1939,0.4473,0.3
S2_Standard_k20,46,REML,0.127178543246092,0.064546551669356,0.00066962664790024,0.253687459844283,0.3
S2_Standard_k20,46,HKSJ,0.127178543246092,0.064266412305301,-0.0073326035994255,0.261689690091609,0.3
S2_Standard_k20,46,MWM_v2,0.1238,0.0647,-0.0122,0.2598,0.3
S2_Standard_k20,46,SIT_v2,0.1168,0.0647,-0.0191,0.2527,0.3
S2_Standard_k20,46,ARP_v2,0.1272,0.0645,-0.0082,0.2626,0.3
S2_Standard_k20,47,REML,0.250905409078114,0.046937797737229,0.15890901599952,0.342901802156708,0.3
S2_Standard_k20,47,HKSJ,0.250905409078114,0.0460007676201768,0.154624695927837,0.347186122228391,0.3
S2_Standard_k20,47,MWM_v2,0.2469,0.0472,0.1477,0.3461,0.3
S2_Standard_k20,47,SIT_v2,0.2454,0.047,0.1466,0.3441,0.3
S2_Standard_k20,47,ARP_v2,0.2509,0.0464,0.1533,0.3485,0.3
S2_Standard_k20,48,REML,0.317663025131601,0.0474044454737742,0.224752019295911,0.410574030967292,0.3
S2_Standard_k20,48,HKSJ,0.317663025131601,0.0460434708783156,0.221292933034838,0.414033117228365,0.3
S2_Standard_k20,48,MWM_v2,0.3144,0.0477,0.2142,0.4146,0.3
S2_Standard_k20,48,SIT_v2,0.2958,0.0487,0.1936,0.398,0.3
S2_Standard_k20,48,ARP_v2,0.3176,0.0467,0.2195,0.4158,0.3
S2_Standard_k20,49,REML,0.127807475375869,0.0464253346734863,0.0368154914456177,0.218799459306121,0.3
S2_Standard_k20,49,HKSJ,0.127807475375869,0.0456813751607379,0.0321952583259947,0.223419692425744,0.3
S2_Standard_k20,49,MWM_v2,0.1288,0.0468,0.0304,0.2271,0.3
S2_Standard_k20,49,SIT_v2,0.1109,0.0486,0.0087,0.213,0.3
S2_Standard_k20,49,ARP_v2,0.1276,0.0459,0.0312,0.2241,0.3
S2_Standard_k20,50,REML,0.332865334105576,0.0654356086595236,0.204613897826453,0.4611167703847,0.3
S2_Standard_k20,50,HKSJ,0.332865334105576,0.0658499427357805,0.195039819978178,0.470690848232975,0.3
S2_Standard_k20,50,MWM_v2,0.332,0.0656,0.1942,0.4699,0.3
S2_Standard_k20,50,SIT_v2,0.3466,0.0681,0.2036,0.4896,0.3
S2_Standard_k20,50,ARP_v2,0.3328,0.0658,0.1945,0.4711,0.3
S2_Standard_k20,51,REML,0.254394943228314,0.0773426092945385,0.102806214540666,0.405983671915962,0.3
S2_Standard_k20,51,HKSJ,0.254394943228314,0.0771204088954346,0.092980072324365,0.415809814132263,0.3
S2_Standard_k20,51,MWM_v2,0.2591,0.0776,0.0961,0.4221,0.3
S2_Standard_k20,51,SIT_v2,0.3069,0.0794,0.1402,0.4736,0.3
S2_Standard_k20,51,ARP_v2,0.2544,0.0771,0.0923,0.4165,0.3
S2_Standard_k20,52,REML,0.278367328425148,0.0592902529823575,0.162160567945459,0.394574088904837,0.3
S2_Standard_k20,52,HKSJ,0.278367328425148,0.0580756076624187,0.156813684613326,0.39992097223697,0.3
S2_Standard_k20,52,MWM_v2,0.2766,0.0596,0.1514,0.4019,0.3
S2_Standard_k20,52,SIT_v2,0.3013,0.0599,0.1754,0.4273,0.3
S2_Standard_k20,52,ARP_v2,0.2784,0.0588,0.1549,0.4018,0.3
S2_Standard_k20,53,REML,0.289801848073452,0.0435178628346096,0.204508404233464,0.375095291913441,0.3
S2_Standard_k20,53,HKSJ,0.289801848073452,0.0416450676408603,0.202637719753671,0.376965976393234,0.3
S2_Standard_k20,53,MWM_v2,0.2926,0.0438,0.2006,0.3847,0.3
S2_Standard_k20,53,SIT_v2,0.3131,0.0444,0.2197,0.4064,0.3
S2_Standard_k20,53,ARP_v2,0.2897,0.0425,0.2005,0.3789,0.3
S2_Standard_k20,54,REML,0.168002419946216,0.0627576860978338,0.0449996154413913,0.29100522445104,0.3
S2_Standard_k20,54,HKSJ,0.168002419946216,0.0604192431812031,0.0415434906188124,0.294461349273619,0.3
S2_Standard_k20,54,MWM_v2,0.1676,0.063,0.0352,0.3001,0.3
S2_Standard_k20,54,SIT_v2,0.1421,0.0633,0.0092,0.275,0.3
S2_Standard_k20,54,ARP_v2,0.168,0.062,0.0377,0.2982,0.3
S2_Standard_k20,55,REML,0.256124184628129,0.0588035341708255,0.140871375489641,0.371376993766618,0.3
