"ma_id","review_id","analysis_id","effect_type","k","theta","se_std","se_hksj","se_ratio","ci_std_lo","ci_std_hi","ci_hksj_lo","ci_hksj_hi","ci_width_ratio","p_std","p_hksj","sig_std","sig_hksj","conclusion_changed","tau2","I2","R","R_cat","k_cat"
"CD015145_pub2_15","CD015145_pub2",15,"MD",14,-10.32418382586,2.79656163764969,2.79271021849504,0.998622801978402,-15.8053439161998,-4.84302373552029,-16.3574674484801,-4.29090020323999,1.10073114508248,0.000222723408069241,0.00268621504514047,TRUE,TRUE,FALSE,96.7860618754984,95.481301694297,0.782505071781042,"High","11-20"
"CD015145_pub2_16","CD015145_pub2",16,"MD",10,-8.45262660961237,2.99189053343499,3.07068061746801,1.02633454772243,-14.3166243008313,-2.58862891839346,-15.3989887630832,-1.50626445614149,1.18457791412039,0.00472541944296601,0.0223781870881406,TRUE,TRUE,FALSE,73.8500653114794,93.0974271032618,0.655549633082949,"Moderate","6-10"
"CD015145_pub2_17","CD015145_pub2",17,"MD",4,-4.74827897475667,2.84663506310003,2.59537792481684,0.911735388374803,-10.3275811755616,0.83102322604829,-13.0079298624049,3.51137191289157,1.48040930395499,0.0953093329104173,0.164749648610087,FALSE,FALSE,FALSE,24.6603675725,84.34961965941,0.642388974342081,"Moderate","4-5"
"CD015145_pub2_18","CD015145_pub2",18,"MD",4,-4.74827897475667,2.84663506310003,2.59537792481684,0.911735388374803,-10.3275811755616,0.83102322604829,-13.0079298624049,3.51137191289157,1.48040930395499,0.0953093329104173,0.164749648610087,FALSE,FALSE,FALSE,24.6603675725,84.34961965941,0.642388974342081,"Moderate","4-5"
"CD015145_pub2_6","CD015145_pub2",6,"MD",8,-3.88976394414272,3.09315369033453,3.02965503075575,0.979471223891264,-9.95223377584557,2.17270588756012,-11.0537597038278,3.2742318155424,1.18169590258775,0.20855822828621,0.240038814900382,FALSE,FALSE,FALSE,61.9208651616069,91.1566316836657,0.736271386849721,"High","6-10"
"CD015145_pub2_7","CD015145_pub2",7,"MD",5,-10.0218903888908,7.33589741190385,7.33016391872469,0.999218433293537,-24.3999851105029,4.35620433272136,-30.3736881213314,10.3299073435498,1.41547250358903,0.171893849161181,0.243351278491952,FALSE,FALSE,FALSE,266.082493285586,99.1533640036058,0.697613554167953,"Moderate","4-5"
"CD015145_pub2_8","CD015145_pub2",8,"MD",6,-5.06226758924001,1.67480187380925,1.44102965329793,0.860417984857152,-8.34481894314633,-1.77971623533369,-8.76655224062097,-1.35798293785904,1.12847728854958,0.00250607606065556,0.0170468483125751,TRUE,TRUE,FALSE,9.92566140173147,72.0813593680457,0.41974131505342,"Low","6-10"
"CD015145_pub2_9","CD015145_pub2",9,"MD",7,-13.5262406115633,4.19598320099444,4.19248569215455,0.99916646262095,-21.7502165652475,-5.30226465787915,-23.784883537452,-3.26759768567466,1.24740672682694,0.00126582804522511,0.0179938745497871,TRUE,TRUE,FALSE,119.196363846951,97.9399534815697,0.693606335057792,"Moderate","6-10"
"CD015219_pub2_12","CD015219_pub2",12,"GIV",10,0,0.143408225407728,0,0,-0.281074956885949,0.281074956885949,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD015219_pub2_14","CD015219_pub2",14,"GIV",4,0.318931779725304,0.238078917351544,0.236821144738724,0.994716992891217,-0.14769432376201,0.785557883212619,-0.434738797361508,1.07260235681212,1.61514876997725,0.180373699521938,0.270774028116015,FALSE,FALSE,FALSE,0.147795697076805,67.4506001164357,0.742977022106814,"High","4-5"
"CD015219_pub2_15","CD015219_pub2",15,"GIV",18,0,0.0501925377744519,0,0,-0.0983755663305919,0.0983755663305919,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","11-20"
"CD015229_pub2_1","CD015229_pub2",1,"MD",5,-1.98183952815855,3.30987606719984,3.29488190705046,0.995469872634216,-8.46907741316131,4.50539835684421,-11.1298982711936,7.16621921487649,1.41016236882319,0.549329285746037,0.579940524850377,FALSE,FALSE,FALSE,50.498775979209,98.4836448853174,0.35232889660362,"Low","4-5"
"CD015229_pub2_2","CD015229_pub2",2,"MD",6,-0.614333483561147,0.278829095423925,0.281698410271785,1.01029058622271,-1.16082846843392,-0.0678384986883719,-1.33846230013342,0.109795333011131,1.32504201615108,0.0275763045443721,0.0810291584111575,TRUE,FALSE,TRUE,0.322268865482946,76.396455024879,0.671242262516051,"Moderate","6-10"
"CD015229_pub2_3","CD015229_pub2",3,"MD",9,-1.10152166754472,0.276622543520144,0.279238387211336,1.00945636482806,-1.64369189015606,-0.559351444933373,-1.7454465431618,-0.457596791927634,1.18768026859838,6.8326656997899e-05,0.0042674267749441,TRUE,TRUE,FALSE,0.5698685805435,87.3560719733877,0.770251865055777,"High","6-10"
"CD015229_pub2_4","CD015229_pub2",4,"MD",10,-1.29276646055467,0.468344959439785,0.467568431692746,0.99834197479574,-2.21070571339752,-0.374827207711819,-2.35047973740674,-0.235053183702602,1.15226936159047,0.00577506190267305,0.0219367105145037,TRUE,TRUE,FALSE,1.93911498046504,95.8485885909453,0.755238960599371,"High","6-10"
"CD015229_pub2_5","CD015229_pub2",5,"MD",5,-33.206223192055,14.9076292329718,14.4822236535907,0.971463901286184,-62.4246395835561,-3.98780680055385,-73.4153221674467,7.00287578333668,1.37615599821103,0.0259162086825693,0.0835901052187747,TRUE,FALSE,TRUE,983.871049413005,93.040007640852,0.586822941926376,"Moderate","4-5"
"CD015229_pub2_6","CD015229_pub2",6,"MD",10,-37.6996106448295,11.8957708538863,11.7840775048734,0.990610667405688,-61.0148930867879,-14.3843282028711,-64.3570459794482,-11.0421753102109,1.14334601783102,0.00152879790539251,0.0108452319992287,TRUE,TRUE,FALSE,1195.51446988741,95.8177430676827,0.504247311574433,"Moderate","6-10"
"CD015229_pub2_7","CD015229_pub2",7,"MD",11,-50.1028986060617,9.72176418105486,8.38344913473257,0.862338252461388,-69.1572062671208,-31.0485909450027,-68.7823873368101,-31.4234098753134,0.980328913704027,2.55418480336424e-07,0.00013633656630257,TRUE,TRUE,FALSE,636.761781418725,91.174217936873,0.435777595978243,"Low","11-20"
"CD015284_pub2_10","CD015284_pub2",10,"GIV",6,0,0.149951347658512,0,0,-0.293899240843928,0.293899240843928,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD015284_pub2_14","CD015284_pub2",14,"GIV",2,0,1.40509950095334,0,0,-2.75394441656376,2.75394441656376,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015284_pub2_8","CD015284_pub2",8,"GIV",6,0,0.922433859289642,0,0,-1.80793714232799,1.80793714232799,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD015326_pub2_1","CD015326_pub2",1,"GIV",22,-0.0782518052931522,0.0480761834651711,0.0445838320413154,0.927357972864344,-0.172479393399028,0.0159757828127232,-0.170968959657285,0.0144653490709808,0.983970366088059,0.103596449636959,0.0938111034915286,FALSE,FALSE,FALSE,0.0220531486100532,60.2633634341622,0.284603035662388,"Very Low","21+"
"CD015326_pub2_10","CD015326_pub2",10,"GIV",17,-0.0597733987818838,0.0471095723748834,0.0473546653016722,1.00520261412773,-0.152106463963738,0.0325596663999707,-0.160160804697748,0.04061400713398,1.08723138041768,0.204506548769781,0.224948320019816,FALSE,FALSE,FALSE,0.0196956790158269,65.0668269835658,0.291509461781168,"Very Low","11-20"
"CD015326_pub2_11","CD015326_pub2",11,"GIV",20,-0.0734328191332464,0.054060400855824,0.0506622414719412,0.937141431989276,-0.17938925780046,0.0325236195339668,-0.179470109184262,0.0326044709177687,1.00076306248888,0.174353393127493,0.163515453655235,FALSE,FALSE,FALSE,0.0261012976087998,64.7220092926106,0.283197465758356,"Very Low","11-20"
"CD015326_pub2_12","CD015326_pub2",12,"GIV",11,-0.118302540124119,0.0920617005007926,0.0867921224507246,0.942760365913265,-0.298740157461186,0.0621350772129472,-0.311687440202929,0.0750823599546904,1.07175489752537,0.198779929089809,0.202766273298634,FALSE,FALSE,FALSE,0.049278732705072,71.2055766374026,0.713996663981161,"High","11-20"
"CD015326_pub2_13","CD015326_pub2",13,"GIV",13,-0.0516451581714687,0.0542730178666913,0.0513682554341886,0.946478700712064,-0.158018318522482,0.0547280021795451,-0.163566972149102,0.0602766558061648,1.05216215827668,0.341309656214374,0.334552109388321,FALSE,FALSE,FALSE,0.0122081693676437,41.9734947130686,0.762618651164102,"High","11-20"
"CD015326_pub2_14","CD015326_pub2",14,"GIV",14,-0.0290981998769292,0.0430681560581438,0.0428474852354293,0.994876241685005,-0.113510234631441,0.0553138348775831,-0.121664563987803,0.0634681642339446,1.09660150214452,0.499274681093873,0.508978455806388,FALSE,FALSE,FALSE,0.00547480121821625,25.0869115077496,0.378728915178017,"Low","11-20"
"CD015326_pub2_15","CD015326_pub2",15,"GIV",6,-0.19662598410272,0.100990025304423,0.0950097548774198,0.940783553534361,-0.394562796497177,0.00131082829173748,-0.440856334198874,0.0476043659934344,1.23388038405631,0.0515366283660623,0.0932948201162908,FALSE,FALSE,FALSE,0.00388911769416634,6.09283042720867,0.70028116021561,"High","6-10"
"CD015326_pub2_16","CD015326_pub2",16,"GIV",6,-0.113762264467597,0.105077326895232,0.0942224971462099,0.896696746389017,-0.319710040773994,0.0921855118388003,-0.355968904139938,0.128444375204745,1.17605853297489,0.278962552115155,0.281279968070122,FALSE,FALSE,FALSE,0.0319574833761842,54.2310182885082,0.289045202325059,"Very Low","6-10"
"CD015326_pub2_17","CD015326_pub2",17,"GIV",5,-0.205079638770249,0.101816983037151,0.0930832547659155,0.91422130168551,-0.40463725853759,-0.005522019002908,-0.463520185840954,0.0533609083004562,1.29506729621256,0.0439886721146396,0.0923243167147694,TRUE,FALSE,TRUE,0.00436316175848304,8.27185426347733,0.694376370304089,"Moderate","4-5"
"CD015326_pub2_18","CD015326_pub2",18,"GIV",14,-0.0335788870975041,0.0220192379584032,0.0216420696271453,0.982870963474284,-0.0767358004629916,0.00957802626798342,-0.0803337359809741,0.0131759617859659,1.08336869431584,0.127264204058547,0.144764998034619,FALSE,FALSE,FALSE,0.0019430509959025,36.6187768177415,0.702946960305184,"High","11-20"
"CD015326_pub2_19","CD015326_pub2",19,"GIV",14,-0.0335788870975041,0.0220192379584032,0.0216420696271453,0.982870963474284,-0.0767358004629917,0.0095780262679834,-0.0803337359809742,0.0131759617859659,1.08336869431584,0.127264204058547,0.144764998034618,FALSE,FALSE,FALSE,0.0019430509959025,36.6187768177415,0.702946960305184,"High","11-20"
"CD015326_pub2_2","CD015326_pub2",2,"GIV",14,-0.151039063861313,0.0864699167264678,0.0798239173976238,0.923140907491938,-0.320516986391368,0.0184388586687414,-0.323488153043215,0.0214100253205883,1.01753129025593,0.0806852552375083,0.0809532297306722,FALSE,FALSE,FALSE,0.0626369309776498,78.6396845578536,0.749382444487196,"High","11-20"
"CD015326_pub2_20","CD015326_pub2",20,"GIV",14,-0.0335788870975041,0.0220192379584032,0.0216420696271453,0.982870963474284,-0.0767358004629916,0.00957802626798342,-0.0803337359809741,0.0131759617859659,1.08336869431584,0.127264204058547,0.144764998034619,FALSE,FALSE,FALSE,0.0019430509959025,36.6187768177415,0.702946960305184,"High","11-20"
"CD015326_pub2_21","CD015326_pub2",21,"GIV",16,-0.071731331616745,0.0180416406220688,0.0183584968644267,1.01756249606094,-0.107092297458015,-0.0363703657754754,-0.110861541415588,-0.0326011218179022,1.10659335422264,7.0120565024293e-05,0.00140035370945715,TRUE,TRUE,FALSE,0.000778766018272801,16.4658796073935,0.776272084839862,"High","11-20"
"CD015326_pub2_22","CD015326_pub2",22,"GIV",16,-0.0717066729404905,0.0180269573541849,0.0183495264501171,1.01789370716281,-0.107038860105532,-0.0363744857754487,-0.11081776275383,-0.0325955831271513,1.10695354438845,6.95713805530527e-05,0.0013987374814923,TRUE,TRUE,FALSE,0.000775627504329413,16.4176953824239,0.766346844711841,"High","11-20"
"CD015326_pub2_23","CD015326_pub2",23,"GIV",16,-0.07592766178174,0.0175892689254635,0.0178966366799641,1.01747473165617,-0.110401995390038,-0.0414533281734421,-0.114073439900298,-0.0377818836631821,1.1064979109379,1.58376544664971e-05,0.000709280533210025,TRUE,TRUE,FALSE,0.000939434652672102,22.0700685305804,0.766247100348635,"High","11-20"
"CD015326_pub2_24","CD015326_pub2",24,"GIV",10,-0.0692847504686186,0.0290453437558855,0.0315988933203839,1.08791596980087,-0.12621257814874,-0.0123569227884977,-0.140766413329821,0.0021969123925842,1.25565414620878,0.017060579965062,0.0560094039439847,TRUE,FALSE,TRUE,0.00250145065508922,35.4473642056627,0.59819014013418,"Moderate","6-10"
"CD015326_pub2_25","CD015326_pub2",25,"GIV",10,-0.0687758299295658,0.0288319392338794,0.0314580517457585,1.0910834505642,-0.125285392432417,-0.0122662674267149,-0.13993888701391,0.00238722715477836,1.25930999874143,0.017060363573407,0.0565931733523062,TRUE,FALSE,TRUE,0.0024602359895784,35.3222970402363,0.599313120117127,"Moderate","6-10"
"CD015326_pub2_26","CD015326_pub2",26,"GIV",10,-0.0694896256406852,0.0287794889494901,0.03145711773677,1.09303948350088,-0.125896387475154,-0.0130828638062161,-0.140650569849906,0.00167131856853546,1.26156761875552,0.0157544942720169,0.0545317232130682,TRUE,FALSE,TRUE,0.00248251675045257,35.7431793076004,0.597219399144174,"Moderate","6-10"
"CD015326_pub2_27","CD015326_pub2",27,"GIV",2,3.60465881883019,4.02537772703475,4.02537772703475,1,-4.28493655032764,11.494254187988,-47.542614721311,54.7519323589714,6.48287664283611,0.370528750842923,0.535067594125896,FALSE,FALSE,FALSE,7.95372521951547,18.9587470193062,0.939163314880679,"Excellent","2-3"
"CD015326_pub2_28","CD015326_pub2",28,"GIV",6,-1.87666085603911,0.734559138354242,0.781341311679832,1.06368741587016,-3.3163703117282,-0.436951400350025,-3.88516263927554,0.131840927197313,1.39507438483489,0.0106245017277384,0.0614804007745366,TRUE,FALSE,TRUE,0.463338651814108,13.1722665043648,0.698825755135878,"Moderate","6-10"
"CD015326_pub2_29","CD015326_pub2",29,"GIV",6,-1.87666085603911,0.734559138354242,0.781341311679832,1.06368741587016,-3.3163703117282,-0.436951400350025,-3.88516263927554,0.131840927197313,1.39507438483489,0.0106245017277384,0.0614804007745366,TRUE,FALSE,TRUE,0.463338651814107,13.1722665043648,0.698825755135878,"Moderate","6-10"
"CD015326_pub2_3","CD015326_pub2",3,"GIV",10,-0.105325896528493,0.0490787209186978,0.0436561616972361,0.889513028865515,-0.201518421936433,-0.0091333711205526,-0.204082995412172,-0.00656879764481336,1.0266608394453,0.031868164879125,0.0390805109758656,TRUE,TRUE,FALSE,0,0,0.691382033966826,"Moderate","6-10"
"CD015326_pub2_30","CD015326_pub2",30,"GIV",6,-1.87666085603911,0.734559138354242,0.781341311679832,1.06368741587016,-3.3163703117282,-0.436951400350025,-3.88516263927554,0.131840927197314,1.39507438483489,0.0106245017277384,0.0614804007745367,TRUE,FALSE,TRUE,0.463338651814108,13.1722665043649,0.698825755135878,"Moderate","6-10"
"CD015326_pub2_31","CD015326_pub2",31,"GIV",2,-0.611973002966312,1.4959811300973,0.400210292370805,0.267523623339269,-3.54404213950855,2.32009613357593,-5.6971269153541,4.47318090942148,1.73432264915303,0.682482403896054,0.368704124153558,FALSE,FALSE,FALSE,0,0,0.999999999999617,"Excellent","2-3"
"CD015326_pub2_32","CD015326_pub2",32,"GIV",13,-0.0926081855647746,0.0671746259175792,0.0652927021114812,0.971984603108813,-0.224268033038181,0.0390516619086315,-0.23486876260891,0.0496523914793612,1.08051604019115,0.168012393259841,0.181531958993816,FALSE,FALSE,FALSE,0.0333848972536117,71.0272215248081,0.603707434900972,"Moderate","11-20"
"CD015326_pub2_33","CD015326_pub2",33,"GIV",10,-0.0370774037640808,0.0777542548242639,0.0691784407552701,0.889706176358111,-0.189472942864388,0.115318135336226,-0.193569909029826,0.119415101501665,1.0268837670028,0.633466306641901,0.604971892179606,FALSE,FALSE,FALSE,0.0180921150112766,35.6302716848512,0.71964810176946,"High","6-10"
"CD015326_pub2_34","CD015326_pub2",34,"GIV",5,-0.163335608752119,0.110140903716334,0.0869765213701938,0.789684108586946,-0.379207813260827,0.0525365957565897,-0.404821145777525,0.0781499282732874,1.11865044216781,0.138082495502477,0.133600833930715,FALSE,FALSE,FALSE,0,0,0.664775510362117,"Moderate","4-5"
"CD015326_pub2_35","CD015326_pub2",35,"GIV",14,-0.0375550882568547,0.0277152812215179,0.0250784419970349,0.904859734115353,-0.091876041272429,0.0167658647587197,-0.0917337683001691,0.0166235917864598,0.997380882249633,0.175407415777961,0.158144254670447,FALSE,FALSE,FALSE,0.00270434226550981,28.588434186512,0.69328699301164,"Moderate","11-20"
"CD015326_pub2_36","CD015326_pub2",36,"GIV",16,-0.0741172061396292,0.0209379130462956,0.0199390523407332,0.952294161153798,-0.1151547616218,-0.0330796506574584,-0.116616290190178,-0.0316181220890807,1.03561441589796,0.000400344757887545,0.00206510432964508,TRUE,TRUE,FALSE,0,0,0.746358045429876,"High","11-20"
"CD015326_pub2_37","CD015326_pub2",37,"GIV",10,-0.0530459187896103,0.0247218112544245,0.0265763536085285,1.07501644337537,-0.101499778480879,-0.00459205909834134,-0.113165807466201,0.00707396988698045,1.24076573176324,0.0318958607694332,0.0770502951317293,TRUE,FALSE,TRUE,8.14495443569077e-08,0.00116621913416941,0.697729399068026,"Moderate","6-10"
"CD015326_pub2_38","CD015326_pub2",38,"GIV",6,-1.86779857624397,0.749002943501101,0.804735146980997,1.0744085239764,-3.33581736982061,-0.399779782667319,-3.93643612757144,0.200838975083507,1.40913560533343,0.0126414617571014,0.0679679703709052,TRUE,FALSE,TRUE,2.57954224522555e-06,6.95074912319313e-05,0.733341529694334,"High","6-10"
"CD015326_pub2_4","CD015326_pub2",4,"GIV",21,-0.0283945747430312,0.018978417684429,0.016625780223141,0.876036163793663,-0.06559158988807,0.00880244040200767,-0.0630753445707789,0.0062861950847166,0.932353569030211,0.134614363136263,0.10313824675949,FALSE,FALSE,FALSE,0.00123164763052769,20.6400489937601,0.70616270481552,"High","21+"
"CD015326_pub2_5","CD015326_pub2",5,"GIV",22,-0.0611662618469644,0.0174334947371615,0.0172611016286192,0.990111385517277,-0.0953352836564695,-0.0269972400374592,-0.0970626877690923,-0.0252698359248364,1.05055468436449,0.000450559071751188,0.00192384873363334,TRUE,TRUE,FALSE,0.000882076647447045,15.0270599923257,0.791355617155079,"High","21+"
"CD015326_pub2_6","CD015326_pub2",6,"GIV",12,-0.0565362581152337,0.0327004946144452,0.0343296681294347,1.04982106644558,-0.120628049836192,0.00755553360572491,-0.13209534821899,0.019022831988523,1.17891992211302,0.0838249523918858,0.12782740819732,FALSE,FALSE,FALSE,0.0057383506809896,57.3240298320062,0.703383000176865,"High","11-20"
"CD015326_pub2_7","CD015326_pub2",7,"GIV",9,-0.0440237018111469,0.104345654687486,0.0997109558842482,0.955583212189153,-0.248537426941873,0.160490023319579,-0.273957578405384,0.18591017478309,1.1242955769705,0.673096120588715,0.670531652203699,FALSE,FALSE,FALSE,0.00981658033808052,9.40650280937623,0.655895966740493,"Moderate","6-10"
"CD015326_pub2_8","CD015326_pub2",8,"GIV",9,-0.079136683483865,0.065211903649938,0.0958202359969468,1.46936725710871,-0.20694966600104,0.0486762990333096,-0.300098543929063,0.141825176961333,1.72879042561664,0.224926770969566,0.432805899366513,FALSE,FALSE,FALSE,0,0,0.607690432656239,"Moderate","6-10"
"CD015326_pub2_9","CD015326_pub2",9,"GIV",6,-0.00592131122258967,0.0598137995980106,0.0189408675092661,0.31666384072842,-0.123154204213187,0.111311581768008,-0.054610361193103,0.0427677387479237,0.415319017798346,0.921141654214727,0.767186933436832,FALSE,FALSE,FALSE,0,0,0.903962862206899,"Excellent","6-10"
"CD015328_pub2_1","CD015328_pub2",1,"GIV",52,-0.0655918076564302,0.0411420220128288,0.0430615020933219,1.04665497675089,-0.146228689052729,0.0150450737398682,-0.152041380384405,0.0208577650715443,1.07208477350592,0.110873853208467,0.133882814113762,FALSE,FALSE,FALSE,0.0489551619515831,86.4267288477806,0.630836503619162,"Moderate","21+"
"CD015328_pub2_2","CD015328_pub2",2,"GIV",52,-0.085933213254586,0.0261655301102129,0.0285193395660708,1.08995840886629,-0.137216709907002,-0.0346497166021703,-0.143188176507556,-0.028678250001616,1.11644031687284,0.00102267056755009,0.00401887358257117,TRUE,TRUE,FALSE,0.015221876127257,62.297167070418,0.516710276623353,"Moderate","21+"
"CD015328_pub2_3","CD015328_pub2",3,"GIV",29,-0.0145406826056812,0.0548406187633257,0.0583421650194884,1.06384950307133,-0.122026320271691,0.0929449550603287,-0.134049190099398,0.104967824888035,1.11185559381492,0.790898229627655,0.805001259559799,FALSE,FALSE,FALSE,0.0501704047062856,71.7876689445233,0.800530533129375,"High","21+"
"CD015328_pub2_4","CD015328_pub2",4,"GIV",43,-0.0378266184135148,0.0130168850572207,0.0133759410337761,1.02758386318824,-0.0633392443165649,-0.0123139925104647,-0.0648203602717567,-0.0108328765552728,1.05805423404162,0.00366121857497478,0.00714854788130337,TRUE,TRUE,FALSE,0.003081779423731,74.4429637511601,0.787389054798868,"High","21+"
